Room No,"  ลักษณะของความเสียหายที่พบ (เลือกได้มากกว่า 1 ข้อ)  
Types of damage found (more than one option may be selected)",Image Link,Damage Types
3101,ผนังแตกร้าว  / Cracked wall,https://drive.google.com/open?id=1btu4jSSGxDxdZ_jsSU2n2hleads-HQc_,ผนังแตกร้าว  / Cracked wall
  ,ผนังแตกร้าว  / Cracked wall,https://drive.google.com/open?id=1W0wpASi2kTQxwFcDDNtEkdh_HBLlz1CA,ผนังแตกร้าว  / Cracked wall
3113,ผนังแตกร้าว  / Cracked wall,"https://drive.google.com/open?id=1EsKBeEz_r9n6IwBveLVq5VGRtnoCf15y, https://drive.google.com/open?id=1AqbDMf6loKZyVD2EB2Q6uAdvFdfSxXUL",ผนังแตกร้าว  / Cracked wall
3301,ผนังแตกร้าว  / Cracked wall,,ผนังแตกร้าว  / Cracked wall
4101,ผนังแตกร้าว  / Cracked wall,"https://drive.google.com/open?id=1ZZbEFhq7y1RDnjE_AVMsk6TUJk-jlHru, https://drive.google.com/open?id=1u24oppR_E_8yQ_MylO8-iCxceVdWKA4g",ผนังแตกร้าว  / Cracked wall
4207,ผนังแตกร้าว  / Cracked wall,https://drive.google.com/open?id=1w-xeC54Ek1NQL9-J5GUVVlBUSWCSVB5-,ผนังแตกร้าว  / Cracked wall
4207,ผนังแตกร้าว  / Cracked wall,https://drive.google.com/open?id=1JdAAn4atG6GwuNKDlwTRamQ7TMAyGpn3,ผนังแตกร้าว  / Cracked wall
430431,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1ymCmogPZVkEyzZRjXJ1CYwt1YwL0pYB_, https://drive.google.com/open?id=1-SbSIt4MLvLJ5rr1Whl5LDW-yFZiZEcZ, https://drive.google.com/open?id=1XrV0bY1r-Qt8Ydf7uy-k5E40-QATgd-f, https://drive.google.com/open?id=1lqLRYYYozZzE8E74Bo_2ebcAMuEvOveP, https://drive.google.com/open?id=1ZI2j9WJXKab0mcyUVmhAD64-X5xUPzpD, https://drive.google.com/open?id=1v1STznnus3k1FqSru-DahyBrpu0tvQKZ",ผนังแตกร้าว  / Cracked wall
430431,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1ymCmogPZVkEyzZRjXJ1CYwt1YwL0pYB_, https://drive.google.com/open?id=1-SbSIt4MLvLJ5rr1Whl5LDW-yFZiZEcZ, https://drive.google.com/open?id=1XrV0bY1r-Qt8Ydf7uy-k5E40-QATgd-f, https://drive.google.com/open?id=1lqLRYYYozZzE8E74Bo_2ebcAMuEvOveP, https://drive.google.com/open?id=1ZI2j9WJXKab0mcyUVmhAD64-X5xUPzpD, https://drive.google.com/open?id=1v1STznnus3k1FqSru-DahyBrpu0tvQKZ",กระเบื้องหลุด/แตก  Tile loose/broken
043,ผนังแตกร้าว  / Cracked wall,"https://drive.google.com/open?id=1vHyYaEi-SCaEfQvOCleLjysMKmFArMGT, https://drive.google.com/open?id=12Ur2m1j2GbzRp2elcMIWVjQ2_aDH57pI, https://drive.google.com/open?id=1SW70HlflyZlvOwdn34zK-6XZ8_NaMDpy, https://drive.google.com/open?id=1Ku3eTq1IZ85qyAVH8WBWBcIexI4I5VoU, https://drive.google.com/open?id=1doFAF8wPmmrk2aHTDfr05fiwddTzJA4c, https://drive.google.com/open?id=18DTQu8zygXqh2q2KaZAL0pydL3rAUHpZ, https://drive.google.com/open?id=11MZXyJmRz6Mgph5x1BuiOtroa4hCcxGX",ผนังแตกร้าว  / Cracked wall
1109 อาคาร2,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1zog3nLfX2FWCFRTjGu8KJ7uGaPvXnOJc, https://drive.google.com/open?id=1UEx1KST9P4TwCWaKuRjbkez1w0kgFLcm, https://drive.google.com/open?id=1M2t6KEpskBLjOqUdVk81U1ue2zmCdwuY, https://drive.google.com/open?id=19KepVZKHEd-Kr5zzezt3vXSFU4yQ9Y8s, https://drive.google.com/open?id=14YzezOIFpZj0f0ACrK5JoU9_oT9IBKxg, https://drive.google.com/open?id=1UGRQYG29tVl-Oc1PnUgK8RuBO24KhTFZ, https://drive.google.com/open?id=1PhTY2xsA9wSOvCG2x0HX10qbpLUiXgIy, https://drive.google.com/open?id=11ddnJ9W1xw5heLa1F8n7IRQiev15okdJ, https://drive.google.com/open?id=1GC3iJ4kuB9BDwhXdeqAXznv7II_YXj1r, https://drive.google.com/open?id=1wNG95sNv51nwPCIqCMRQ14uLpA5LSYaP",ผนังแตกร้าว  / Cracked wall
1109 อาคาร2,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1zog3nLfX2FWCFRTjGu8KJ7uGaPvXnOJc, https://drive.google.com/open?id=1UEx1KST9P4TwCWaKuRjbkez1w0kgFLcm, https://drive.google.com/open?id=1M2t6KEpskBLjOqUdVk81U1ue2zmCdwuY, https://drive.google.com/open?id=19KepVZKHEd-Kr5zzezt3vXSFU4yQ9Y8s, https://drive.google.com/open?id=14YzezOIFpZj0f0ACrK5JoU9_oT9IBKxg, https://drive.google.com/open?id=1UGRQYG29tVl-Oc1PnUgK8RuBO24KhTFZ, https://drive.google.com/open?id=1PhTY2xsA9wSOvCG2x0HX10qbpLUiXgIy, https://drive.google.com/open?id=11ddnJ9W1xw5heLa1F8n7IRQiev15okdJ, https://drive.google.com/open?id=1GC3iJ4kuB9BDwhXdeqAXznv7II_YXj1r, https://drive.google.com/open?id=1wNG95sNv51nwPCIqCMRQ14uLpA5LSYaP",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1109 อาคาร2,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1zog3nLfX2FWCFRTjGu8KJ7uGaPvXnOJc, https://drive.google.com/open?id=1UEx1KST9P4TwCWaKuRjbkez1w0kgFLcm, https://drive.google.com/open?id=1M2t6KEpskBLjOqUdVk81U1ue2zmCdwuY, https://drive.google.com/open?id=19KepVZKHEd-Kr5zzezt3vXSFU4yQ9Y8s, https://drive.google.com/open?id=14YzezOIFpZj0f0ACrK5JoU9_oT9IBKxg, https://drive.google.com/open?id=1UGRQYG29tVl-Oc1PnUgK8RuBO24KhTFZ, https://drive.google.com/open?id=1PhTY2xsA9wSOvCG2x0HX10qbpLUiXgIy, https://drive.google.com/open?id=11ddnJ9W1xw5heLa1F8n7IRQiev15okdJ, https://drive.google.com/open?id=1GC3iJ4kuB9BDwhXdeqAXznv7II_YXj1r, https://drive.google.com/open?id=1wNG95sNv51nwPCIqCMRQ14uLpA5LSYaP",กระเบื้องหลุด/แตก  Tile loose/broken
1109 อาคาร2,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1zog3nLfX2FWCFRTjGu8KJ7uGaPvXnOJc, https://drive.google.com/open?id=1UEx1KST9P4TwCWaKuRjbkez1w0kgFLcm, https://drive.google.com/open?id=1M2t6KEpskBLjOqUdVk81U1ue2zmCdwuY, https://drive.google.com/open?id=19KepVZKHEd-Kr5zzezt3vXSFU4yQ9Y8s, https://drive.google.com/open?id=14YzezOIFpZj0f0ACrK5JoU9_oT9IBKxg, https://drive.google.com/open?id=1UGRQYG29tVl-Oc1PnUgK8RuBO24KhTFZ, https://drive.google.com/open?id=1PhTY2xsA9wSOvCG2x0HX10qbpLUiXgIy, https://drive.google.com/open?id=11ddnJ9W1xw5heLa1F8n7IRQiev15okdJ, https://drive.google.com/open?id=1GC3iJ4kuB9BDwhXdeqAXznv7II_YXj1r, https://drive.google.com/open?id=1wNG95sNv51nwPCIqCMRQ14uLpA5LSYaP",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1109 อาคาร2,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1zog3nLfX2FWCFRTjGu8KJ7uGaPvXnOJc, https://drive.google.com/open?id=1UEx1KST9P4TwCWaKuRjbkez1w0kgFLcm, https://drive.google.com/open?id=1M2t6KEpskBLjOqUdVk81U1ue2zmCdwuY, https://drive.google.com/open?id=19KepVZKHEd-Kr5zzezt3vXSFU4yQ9Y8s, https://drive.google.com/open?id=14YzezOIFpZj0f0ACrK5JoU9_oT9IBKxg, https://drive.google.com/open?id=1UGRQYG29tVl-Oc1PnUgK8RuBO24KhTFZ, https://drive.google.com/open?id=1PhTY2xsA9wSOvCG2x0HX10qbpLUiXgIy, https://drive.google.com/open?id=11ddnJ9W1xw5heLa1F8n7IRQiev15okdJ, https://drive.google.com/open?id=1GC3iJ4kuB9BDwhXdeqAXznv7II_YXj1r, https://drive.google.com/open?id=1wNG95sNv51nwPCIqCMRQ14uLpA5LSYaP",โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)
1115 //  1674/412,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1bcJnqUZl4H7mkDwuFnsEmDvknK6aZuF5, https://drive.google.com/open?id=1qt0bobY-LTZYn03c7FYyxBy1co0jLpJH, https://drive.google.com/open?id=1zVHHl91OVN4as7taBl7hvU7JrQ2TWHnf, https://drive.google.com/open?id=133fY2hIirNP901rBdVnVL0vK19AFufnW, https://drive.google.com/open?id=1RWOUmvWMbglkBZrkOLTgZEVxqy5D2PsL, https://drive.google.com/open?id=1o57sD-cgi3ogNJlPVjsOC-5J3UmLB1K_, https://drive.google.com/open?id=1NvodSNlRQ6RoGDIEuFeLAQQ2WsJrr0Ap, https://drive.google.com/open?id=15xo7L94YoCSrGqATfZe_h1uCm2XsSa74, https://drive.google.com/open?id=1vhS5FSTamZHlDCSMNlW4N8ciQwI6--7C, https://drive.google.com/open?id=1eq8VlWYze0dnHMnvzCpeFgdZWXhDQH1x",ผนังแตกร้าว  / Cracked wall
1115 //  1674/412,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1bcJnqUZl4H7mkDwuFnsEmDvknK6aZuF5, https://drive.google.com/open?id=1qt0bobY-LTZYn03c7FYyxBy1co0jLpJH, https://drive.google.com/open?id=1zVHHl91OVN4as7taBl7hvU7JrQ2TWHnf, https://drive.google.com/open?id=133fY2hIirNP901rBdVnVL0vK19AFufnW, https://drive.google.com/open?id=1RWOUmvWMbglkBZrkOLTgZEVxqy5D2PsL, https://drive.google.com/open?id=1o57sD-cgi3ogNJlPVjsOC-5J3UmLB1K_, https://drive.google.com/open?id=1NvodSNlRQ6RoGDIEuFeLAQQ2WsJrr0Ap, https://drive.google.com/open?id=15xo7L94YoCSrGqATfZe_h1uCm2XsSa74, https://drive.google.com/open?id=1vhS5FSTamZHlDCSMNlW4N8ciQwI6--7C, https://drive.google.com/open?id=1eq8VlWYze0dnHMnvzCpeFgdZWXhDQH1x",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1115 //  1674/412,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1bcJnqUZl4H7mkDwuFnsEmDvknK6aZuF5, https://drive.google.com/open?id=1qt0bobY-LTZYn03c7FYyxBy1co0jLpJH, https://drive.google.com/open?id=1zVHHl91OVN4as7taBl7hvU7JrQ2TWHnf, https://drive.google.com/open?id=133fY2hIirNP901rBdVnVL0vK19AFufnW, https://drive.google.com/open?id=1RWOUmvWMbglkBZrkOLTgZEVxqy5D2PsL, https://drive.google.com/open?id=1o57sD-cgi3ogNJlPVjsOC-5J3UmLB1K_, https://drive.google.com/open?id=1NvodSNlRQ6RoGDIEuFeLAQQ2WsJrr0Ap, https://drive.google.com/open?id=15xo7L94YoCSrGqATfZe_h1uCm2XsSa74, https://drive.google.com/open?id=1vhS5FSTamZHlDCSMNlW4N8ciQwI6--7C, https://drive.google.com/open?id=1eq8VlWYze0dnHMnvzCpeFgdZWXhDQH1x",กระเบื้องหลุด/แตก  Tile loose/broken
1115 //  1674/412,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1bcJnqUZl4H7mkDwuFnsEmDvknK6aZuF5, https://drive.google.com/open?id=1qt0bobY-LTZYn03c7FYyxBy1co0jLpJH, https://drive.google.com/open?id=1zVHHl91OVN4as7taBl7hvU7JrQ2TWHnf, https://drive.google.com/open?id=133fY2hIirNP901rBdVnVL0vK19AFufnW, https://drive.google.com/open?id=1RWOUmvWMbglkBZrkOLTgZEVxqy5D2PsL, https://drive.google.com/open?id=1o57sD-cgi3ogNJlPVjsOC-5J3UmLB1K_, https://drive.google.com/open?id=1NvodSNlRQ6RoGDIEuFeLAQQ2WsJrr0Ap, https://drive.google.com/open?id=15xo7L94YoCSrGqATfZe_h1uCm2XsSa74, https://drive.google.com/open?id=1vhS5FSTamZHlDCSMNlW4N8ciQwI6--7C, https://drive.google.com/open?id=1eq8VlWYze0dnHMnvzCpeFgdZWXhDQH1x",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1115 //  1674/412,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)","https://drive.google.com/open?id=1bcJnqUZl4H7mkDwuFnsEmDvknK6aZuF5, https://drive.google.com/open?id=1qt0bobY-LTZYn03c7FYyxBy1co0jLpJH, https://drive.google.com/open?id=1zVHHl91OVN4as7taBl7hvU7JrQ2TWHnf, https://drive.google.com/open?id=133fY2hIirNP901rBdVnVL0vK19AFufnW, https://drive.google.com/open?id=1RWOUmvWMbglkBZrkOLTgZEVxqy5D2PsL, https://drive.google.com/open?id=1o57sD-cgi3ogNJlPVjsOC-5J3UmLB1K_, https://drive.google.com/open?id=1NvodSNlRQ6RoGDIEuFeLAQQ2WsJrr0Ap, https://drive.google.com/open?id=15xo7L94YoCSrGqATfZe_h1uCm2XsSa74, https://drive.google.com/open?id=1vhS5FSTamZHlDCSMNlW4N8ciQwI6--7C, https://drive.google.com/open?id=1eq8VlWYze0dnHMnvzCpeFgdZWXhDQH1x",โปรดอธิบายรายละเอียดความเสียหายเพิ่มเติม (ถ้ามี)
"12A01 (430,431)","ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1V8cozHxgWTmLV7xwApJXR_LEI6g652QI, https://drive.google.com/open?id=1WfU7SQH7PE7XwvBzKaOyO_qSbMyHmOZA, https://drive.google.com/open?id=1dKByUXIYvdndKsDpFzPwIJX9KKBvQmZF, https://drive.google.com/open?id=1z5fDs1x9Sh4AWp-jg3-SnLGCgN37cMyh, https://drive.google.com/open?id=12ckdM1bB36DiJstOcJbhWidPHe-XGV3B, https://drive.google.com/open?id=1iExZa0nReOt-5rztD1k2Tizlqq6k2bIH, https://drive.google.com/open?id=1lKDV5-q6soCZytaj1lYcJznP1asn4WI7, https://drive.google.com/open?id=1fX2Zlw5afd1OKdRLzeOPnaFjgdoFxlQ1, https://drive.google.com/open?id=1Ch3So558-xn2mCFVMO7MJ1c_YqCXNWCH, https://drive.google.com/open?id=1-2dkNi1pbtBnPMVROxYNCLMdkUpeb603",ผนังแตกร้าว  / Cracked wall
"12A01 (430,431)","ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1V8cozHxgWTmLV7xwApJXR_LEI6g652QI, https://drive.google.com/open?id=1WfU7SQH7PE7XwvBzKaOyO_qSbMyHmOZA, https://drive.google.com/open?id=1dKByUXIYvdndKsDpFzPwIJX9KKBvQmZF, https://drive.google.com/open?id=1z5fDs1x9Sh4AWp-jg3-SnLGCgN37cMyh, https://drive.google.com/open?id=12ckdM1bB36DiJstOcJbhWidPHe-XGV3B, https://drive.google.com/open?id=1iExZa0nReOt-5rztD1k2Tizlqq6k2bIH, https://drive.google.com/open?id=1lKDV5-q6soCZytaj1lYcJznP1asn4WI7, https://drive.google.com/open?id=1fX2Zlw5afd1OKdRLzeOPnaFjgdoFxlQ1, https://drive.google.com/open?id=1Ch3So558-xn2mCFVMO7MJ1c_YqCXNWCH, https://drive.google.com/open?id=1-2dkNi1pbtBnPMVROxYNCLMdkUpeb603",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
"12A01 (430,431)","ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1V8cozHxgWTmLV7xwApJXR_LEI6g652QI, https://drive.google.com/open?id=1WfU7SQH7PE7XwvBzKaOyO_qSbMyHmOZA, https://drive.google.com/open?id=1dKByUXIYvdndKsDpFzPwIJX9KKBvQmZF, https://drive.google.com/open?id=1z5fDs1x9Sh4AWp-jg3-SnLGCgN37cMyh, https://drive.google.com/open?id=12ckdM1bB36DiJstOcJbhWidPHe-XGV3B, https://drive.google.com/open?id=1iExZa0nReOt-5rztD1k2Tizlqq6k2bIH, https://drive.google.com/open?id=1lKDV5-q6soCZytaj1lYcJznP1asn4WI7, https://drive.google.com/open?id=1fX2Zlw5afd1OKdRLzeOPnaFjgdoFxlQ1, https://drive.google.com/open?id=1Ch3So558-xn2mCFVMO7MJ1c_YqCXNWCH, https://drive.google.com/open?id=1-2dkNi1pbtBnPMVROxYNCLMdkUpeb603",กระเบื้องหลุด/แตก  Tile loose/broken
"12A01 (430,431)","ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1V8cozHxgWTmLV7xwApJXR_LEI6g652QI, https://drive.google.com/open?id=1WfU7SQH7PE7XwvBzKaOyO_qSbMyHmOZA, https://drive.google.com/open?id=1dKByUXIYvdndKsDpFzPwIJX9KKBvQmZF, https://drive.google.com/open?id=1z5fDs1x9Sh4AWp-jg3-SnLGCgN37cMyh, https://drive.google.com/open?id=12ckdM1bB36DiJstOcJbhWidPHe-XGV3B, https://drive.google.com/open?id=1iExZa0nReOt-5rztD1k2Tizlqq6k2bIH, https://drive.google.com/open?id=1lKDV5-q6soCZytaj1lYcJznP1asn4WI7, https://drive.google.com/open?id=1fX2Zlw5afd1OKdRLzeOPnaFjgdoFxlQ1, https://drive.google.com/open?id=1Ch3So558-xn2mCFVMO7MJ1c_YqCXNWCH, https://drive.google.com/open?id=1-2dkNi1pbtBnPMVROxYNCLMdkUpeb603",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
